,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,Unnamed: 10,RainStatus,SnowStatus,weatherType,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES
1144,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/18/17,5.82,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,63,",,W",35,",,W",,,250,",,W",240,",,W",16.1,",,W",28,",,W",,,,,,,,,,
1145,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/19/17,5.59,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,65,",,W",53,",,W",,,270,",,W",330,",,W",14.1,",,W",21.9,",,W",,,,,,,,,,
1146,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/20/17,7.38,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,55,",,W",39,",,W",,,60,",,W",40,",,W",18.1,",,W",25.1,",,W",,,,,,,,,,
1147,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/21/17,5.82,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,47,",,W",34,",,W",,,170,",,W",240,",,W",14.1,",,W",21.9,",,W",,,,,,,,,,
1148,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/22/17,2.91,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,57,",,W",42,",,W",,,240,",,W",210,",,W",12.1,",,W",17,",,W",,,,,,,,,,
1149,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/23/17,3.58,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,65,",,W",44,",,W",,,240,",,W",240,",,W",13,",,W",19.9,",,W",1,",,W",,,,,,,1,",,W"
1150,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/24/17,6.04,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,70,",,W",58,",,W",,,150,",,W",170,",,W",14.1,",,W",21,",,W",,,,,,,,,,
1151,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/25/17,6.71,",,W",,,,1,0,0,0.54,",,W,2400",0,",,W,2400",0,",,W,2400",,,63,",,W",44,",,W",,,190,",,W",200,",,W",19.9,",,W",28,",,W",1,",,W",,,,,,,,
1152,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/26/17,8.95,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,44,",,W",36,",,W",,,310,",,W",300,",,W",18.1,",,W",29.1,",,W",,,,,,,,,,
1153,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/27/17,5.59,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,54,",,W",35,",,W",,,250,",,W",250,",,W",16.1,",,W",25.9,",,W",,,,,,,,,,
1154,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/28/17,4.03,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,59,",,W",47,",,W",,,160,",,W",160,",,W",10.1,",,W",19,",,W",,,,,,,,,,
1155,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/1/17,6.04,",,W",,,,1,0,0,0.12,",,W,2400",0,",,W,2400",0,",,W,2400",,,70,",,W",54,",,W",,,250,",,W",260,",,W",16.1,",,W",31.1,",,W",1,",,W",,,,,,,1,",,W"
1156,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/2/17,11.41,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,64,",,W",35,",,W",,,270,",,W",290,",,W",25.9,",,W",47,",,W",,,,,,,,,,
1157,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/3/17,8.28,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,39,",,W",24,",,W",,,310,",,W",300,",,W",18.1,",,W",35.1,",,W",,,,,,,,,,
1158,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/4/17,8.95,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,30,",,W",17,",,W",,,310,",,W",260,",,W",19.9,",,W",34,",,W",,,,,,,,,,
1159,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/5/17,5.37,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,37,",,W",14,",,W",,,350,",,W",300,",,W",14.1,",,W",23,",,W",,,,,,,,,,
1160,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/6/17,3.36,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,45,",,W",26,",,W",,,180,",,W",180,",,W",10.1,",,W",16.1,",,W",,,,,,,,,,
1161,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/7/17,4.25,",,W",,,,1,0,0,0.1,",,W,2400",0,",,W,2400",0,",,W,2400",,,56,",,W",42,",,W",,,160,",,W",160,",,W",13,",,W",19.9,",,W",1,",,W",,,,,,,,
1162,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/8/17,7.61,",,W",,,,1,0,0,0.02,",,W,2400",0,",,W,2400",0,",,W,2400",,,59,",,W",47,",,W",,,250,",,W",270,",,W",17,",,W",31.1,",,W",1,",,W",,,,,,,,
1163,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/9/17,8.72,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,61,",,W",47,",,W",,,280,",,W",270,",,W",23,",,W",38.9,",,W",,,,,,,,,,
1164,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/10/17,7.61,",,W",,,,1,1,1,0.31,",,W,2400",2.1,",,W,2400",0,",,W,2400",,,47,",,W",23,",,W",,,310,",,W",290,",,W",19.9,",,W",33.1,",,W",1,",,W",1,",,W",,,,,,
1165,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/11/17,9.62,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",1,",,W,2400",,,29,",,W",17,",,W",,,290,",,W",330,",,W",18.1,",,W",32,",,W",,,,,,,,,,
1166,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/12/17,8.95,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,"T,,W,2400",,,29,",,W",19,",,W",,,280,",,W",300,",,W",17,",,W",25.1,",,W",,,,,,,,,,
1167,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/13/17,4.47,",,W",,,,0,0,0,0,",,W,2400",0,"T,,W,2400",0,",,W,2400",,,36,",,W",20,",,W",,,170,",,W",180,",,W",14.1,",,W",21.9,",,W",,,,,,,,,,
1168,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/14/17,13.42,",,W",,,,1,1,1,1.97,",,W,2400",7.6,",,W,2400",4,",,W,2400",,,32,",,W",21,",,W",,,60,",,W",40,",,W",28,",,W",38,",,W",1,",,W",1,",,W",,,,,1,",,W"
1169,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/15/17,11.63,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",6,",,W,2400",,,26,",,W",20,",,W",,,280,",,W",290,",,W",21,",,W",36,",,W",,,,,,,,,1,",,W"
1170,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/16/17,7.83,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",5,",,W,2400",,,39,",,W",24,",,W",,,290,",,W",280,",,W",19.9,",,W",34,",,W",,,,,,,,,,
1171,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/17/17,6.49,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",4,",,W,2400",,,47,",,W",29,",,W",,,280,",,W",290,",,W",15,",,W",21.9,",,W",,,,,,,,,,
1172,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/18/17,8.72,",,W",,,,1,0,0,0.08,",,W,2400",0,"T,,W,2400",3,",,W,2400",,,39,",,W",34,",,W",,,70,",,W",60,",,W",19.9,",,W",27.1,",,W",1,",,W",,,,,,,1,",,W"
1173,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/19/17,8.28,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",3,",,W,2400",,,47,",,W",34,",,W",,,60,",,W",70,",,W",18.1,",,W",29.1,",,W",,,,,,,,,,
1174,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/20/17,5.14,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,"T,,W,2400",,,52,",,W",33,",,W",,,40,",,W",40,",,W",14.1,",,W",21.9,",,W",,,,,,,,,,
1175,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/21/17,4.03,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,59,",,W",42,",,W",,,270,",,W",270,",,W",13,",,W",18.1,",,W",,,,,,,,,,
1176,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/22/17,11.41,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,50,",,W",24,",,W",,,310,",,W",310,",,W",23.9,",,W",42.1,",,W",,,,,,,,,,
1177,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/23/17,4.92,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,42,",,W",23,",,W",,,310,",,W",310,",,W",13,",,W",17,",,W",,,,,,,,,,
1178,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/24/17,6.26,",,W",,,,0,0,0,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,57,",,W",36,",,W",,,250,",,W",240,",,W",15,",,W",23,",,W",,,,,,,,,,
1179,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/25/17,6.71,",,W",,,,1,0,0,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",,,62,",,W",42,",,W",,,30,",,W",260,",,W",16.1,",,W",23.9,",,W",1,",,W",,,,,,,,
1180,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/26/17,8.28,",,W",,,,1,0,0,0.14,",,W,2400",0,",,W,2400",0,",,W,2400",,,42,",,W",37,",,W",,,70,",,W",70,",,W",18.1,",,W",23.9,",,W",1,",,W",,,,,,,,
1181,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/27/17,4.25,",,W",,,,1,0,0,0.26,",,W,2400",0,",,W,2400",0,",,W,2400",,,53,",,W",37,",,W",,,60,",,W",50,",,W",12.1,",,W",17,",,W",1,",,W",,,,,,,1,",,W"
1182,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/28/17,5.82,",,W",,,,1,0,0,0.72,",,W,2400",0,",,W,2400",0,",,W,2400",,,46,",,W",41,",,W",,,70,",,W",60,",,W",14.1,",,W",21,",,W",1,",,W",,,,,,,,
1183,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/29/17,7.83,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,60,",,W",42,",,W",,,30,",,W",40,",,W",18.1,",,W",27.1,",,W",1,",,W",,,,,,,,
1184,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/30/17,5.82,",,W",,,,1,0,0,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",,,52,",,W",38,",,W",,,60,",,W",60,",,W",15,",,W",19.9,",,W",,,,,,,,,,
1185,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/31/17,10.29,",,W",,,,1,0,0,1.51,",,W,2400",0,",,W,2400",0,",,W,2400",,,43,",,W",37,",,W",,,70,",,W",60,",,W",25.9,",,W",40.9,",,W",1,",,W",,,,,,,,
1186,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/1/17,7.61,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,48,",,W",37,",,W",,,70,",,W",60,",,W",25.9,",,W",38.9,",,W",1,",,W",,,,,,,,
1187,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/2/17,5.37,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,63,",,W",40,",,W",,,290,",,W",310,",,W",14.1,",,W",23.9,",,W",,,,,,,,,,
1188,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/3/17,4.92,",,W",,,,1,0,0,0.03,",,W,2400",0,",,W,2400",0,",,W,2400",,,63,",,W",48,",,W",,,170,",,W",180,",,W",18.1,",,W",23.9,",,W",,,,,,,,,,
1189,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/4/17,6.93,",,W",,,,1,0,0,1.18,",,W,2400",0,",,W,2400",0,",,W,2400",,,51,",,W",45,",,W",,,80,",,W",90,",,W",18.1,",,W",25.1,",,W",1,",,W",,,,,,,,
1190,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/5/17,3.36,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,65,",,W",45,",,W",,,120,",,W",170,",,W",14.1,",,W",25.1,",,W",1,",,W",,,,,,,1,",,W"
1191,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/6/17,9.17,",,W",,,,1,0,0,0.73,",,W,2400",0,",,W,2400",0,",,W,2400",,,53,",,W",40,",,W",,,60,",,W",70,",,W",21.9,",,W",30,",,W",1,",,W",,,,,,,,
1192,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/7/17,10.51,",,W",,,,0,0,0,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,51,",,W",40,",,W",,,290,",,W",290,",,W",17,",,W",30,",,W",,,,,,,,,,
1193,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/8/17,8.28,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,57,",,W",40,",,W",,,310,",,W",300,",,W",17,",,W",28,",,W",,,,,,,,,,
1194,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/9/17,4.92,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,67,",,W",45,",,W",,,240,",,W",240,",,W",13,",,W",23,",,W",,,,,,,,,,
1195,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/10/17,6.04,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,74,",,W",53,",,W",,,160,",,W",230,",,W",13,",,W",19.9,",,W",,,,,,,,,,
1196,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/11/17,5.59,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,80,",,W",61,",,W",,,260,",,W",240,",,W",14.1,",,W",23,",,W",,,,,,,,,,
1197,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/12/17,2.91,",,W",,,,1,0,0,0.02,",,W,2400",0,",,W,2400",0,",,W,2400",,,76,",,W",58,",,W",,,40,",,W",300,",,W",10.1,",,W",21,",,W",,,,,,,,,,
1198,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/13/17,5.14,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,65,",,W",48,",,W",,,350,",,W",310,",,W",14.1,",,W",23,",,W",,,,,,,,,,
1199,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/14/17,3.8,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,66,",,W",48,",,W",,,180,",,W",180,",,W",10.1,",,W",18.1,",,W",,,,,,,,,,
1200,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/15/17,5.59,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,65,",,W",51,",,W",,,180,",,W",240,",,W",12.1,",,W",19,",,W",,,,,,,,,,
1201,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/16/17,7.38,",,W",,,,0,0,0,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,87,",,W",59,",,W",,,310,",,W",310,",,W",21,",,W",36.9,",,W",,,,,,,,,,
1202,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/17/17,6.71,",,W",,,,0,0,0,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,74,",,W",58,",,W",,,360,",,W",340,",,W",14.1,",,W",23.9,",,W",,,,,,,,,,
1203,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/18/17,6.93,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,65,",,W",47,",,W",,,170,",,W",170,",,W",15,",,W",23.9,",,W",,,,,,,,,,
1204,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/19/17,5.59,",,W",,,,0,0,0,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,54,",,W",45,",,W",,,180,",,W",160,",,W",16.1,",,W",23,",,W",,,,,,,,,,
1205,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/20/17,4.03,",,W",,,,1,0,0,0.17,",,W,2400",0,",,W,2400",0,",,W,2400",,,66,",,W",50,",,W",,,140,",,W",150,",,W",13,",,W",19.9,",,W",1,",,W",,,,,,,1,",,W"
1206,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/21/17,7.38,",,W",,,,1,0,0,0.29,",,W,2400",0,",,W,2400",0,",,W,2400",,,53,",,W",48,",,W",,,70,",,W",50,",,W",14.1,",,W",19,",,W",1,",,W",,,,,,,,
1207,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/22/17,3.58,",,W",,,,1,0,0,0.11,",,W,2400",0,",,W,2400",0,",,W,2400",,,57,",,W",49,",,W",,,20,",,W",310,",,W",10.1,",,W",16.1,",,W",1,",,W",,,,,,,,
1208,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/23/17,4.92,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,66,",,W",46,",,W",,,160,",,W",20,",,W",12.1,",,W",17,",,W",,,,,,,,,,
1209,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/24/17,3.58,",,W",,,,0,0,0,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,60,",,W",48,",,W",,,60,",,W",60,",,W",10.1,",,W",14.1,",,W",,,,,,,,,,
1210,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/25/17,13.2,",,W",,,,1,0,0,0.91,",,W,2400",0,",,W,2400",0,",,W,2400",,,54,",,W",49,",,W",,,70,",,W",60,",,W",25.1,",,W",38.9,",,W",1,",,W",,,,,,,,
1211,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/26/17,4.92,",,W",,,,1,0,0,0.34,",,W,2400",0,",,W,2400",0,",,W,2400",,,60,",,W",53,",,W",,,70,",,W",60,",,W",18.1,",,W",23.9,",,W",1,",,W",,,,,,,,
1212,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/27/17,2.91,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,70,",,W",57,",,W",,,160,",,W",160,",,W",16.1,",,W",21.9,",,W",1,",,W",,,,,,,1,",,W"
1213,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/28/17,3.13,",,W",,,,0,0,0,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,85,",,W",58,",,W",,,210,",,W",190,",,W",12.1,",,W",19,",,W",1,",,W",,,,,,,1,",,W"
1214,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/29/17,5.14,",,W",,,,1,0,0,0.06,",,W,2400",0,",,W,2400",0,",,W,2400",,,85,",,W",64,",,W",,,280,",,W",290,",,W",23,",,W",36.9,",,W",1,",,W",,,,,,,,
1215,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/30/17,6.71,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,67,",,W",52,",,W",,,80,",,W",150,",,W",14.1,",,W",21.9,",,W",,,,,,,,,,
1216,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/1/17,5.14,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,74,",,W",49,",,W",,,180,",,W",180,",,W",12.1,",,W",21,",,W",1,",,W",,,,,,,1,",,W"
1217,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/2/17,7.83,",,W",,,,0,0,0,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,75,",,W",62,",,W",,,270,",,W",240,",,W",19.9,",,W",32,",,W",1,",,W",,,,,,,,
1218,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/3/17,8.28,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,65,",,W",51,",,W",,,310,",,W",310,",,W",18.1,",,W",31.1,",,W",,,,,,,,,,
1219,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/4/17,5.37,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,64,",,W",47,",,W",,,170,",,W",160,",,W",13,",,W",21.9,",,W",,,,,,,,,,
1220,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/5/17,6.49,",,W",,,,1,0,0,3.02,",,W,2400",0,",,W,2400",0,",,W,2400",,,59,",,W",51,",,W",,,70,",,W",50,",,W",16.1,",,W",23,",,W",1,",,W",1,",,W",,,,,,
1221,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/6/17,6.04,",,W",,,,1,0,0,0.18,",,W,2400",0,",,W,2400",0,",,W,2400",,,67,",,W",52,",,W",,,180,",,W",170,",,W",15,",,W",25.9,",,W",1,",,W",,,,,,,,
1222,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/7/17,5.59,",,W",,,,1,0,0,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",,,56,",,W",47,",,W",,,280,",,W",270,",,W",14.1,",,W",21.9,",,W",,,,,,,,,,
1223,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/8/17,5.82,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,57,",,W",44,",,W",,,290,",,W",290,",,W",15,",,W",25.9,",,W",,,,,,,,,,
1224,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/9/17,4.47,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,63,",,W",47,",,W",,,50,",,W",60,",,W",12.1,",,W",17,",,W",,,,,,,,,,
1225,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/10/17,3.36,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,63,",,W",49,",,W",,,330,",,W",,,6.9,",,W",,,,,,,,,,,,
1226,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/11/17,3.58,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,62,",,W",51,",,W",,,170,",,W",,,6.9,",,W",,,,,,,,,,,,
1227,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/12/17,4.03,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,65,",,W",48,",,W",,,80,",,W",160,",,W",12.1,",,W",17,",,W",,,,,,,,,,
1228,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/13/17,7.61,",,W",,,,1,0,0,1.61,",,W,2400",0,",,W,2400",0,",,W,2400",,,53,",,W",45,",,W",,,50,",,W",50,",,W",18.1,",,W",31.1,",,W",1,",,W",,,,,,,,
1229,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/14/17,5.37,",,W",,,,1,0,0,0.02,",,W,2400",0,",,W,2400",0,",,W,2400",,,67,",,W",46,",,W",,,310,",,W",290,",,W",15,",,W",30,",,W",,,,,,,,,,
1230,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/15/17,8.95,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,68,",,W",53,",,W",,,300,",,W",310,",,W",18.1,",,W",34,",,W",,,,,,,,,,
1231,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/16/17,4.25,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,79,",,W",56,",,W",,,300,",,W",290,",,W",12.1,",,W",18.1,",,W",,,,,,,,,1,",,W"
1232,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/17/17,5.59,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,90,",,W",65,",,W",,,250,",,W",240,",,W",12.1,",,W",23,",,W",,,,,,,,,,
1233,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/18/17,5.59,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,92,",,W",75,",,W",,,250,",,W",200,",,W",14.1,",,W",23,",,W",,,,,,,,,,
